,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
772,DRI59,OUT018,3109.312399
773,FDA52,OUT046,2833.459409
774,FDT20,OUT010,88.09790061
775,FDE36,OUT019,428.0419773
776,FDI24,OUT017,2915.18466
777,FDB28,OUT018,2709.371246
778,FDV11,OUT017,3047.630971
779,FDP01,OUT046,2428.747719
780,FDD34,OUT027,4297.796913
781,FDJ50,OUT027,1386.804528
782,FDZ44,OUT013,1909.417086
783,DRO59,OUT035,1269.387082
784,DRB48,OUT045,606.8656859
785,FDR21,OUT018,2409.641739
786,NCE42,OUT010,528.3090237
787,FDO23,OUT046,1517.033319
788,NCE30,OUT018,2925.639163
789,FDQ22,OUT035,626.9587496
790,FDY01,OUT045,1842.005534
791,FDS08,OUT017,3008.546447
792,FDG28,OUT018,3420.757583
793,FDQ51,OUT018,668.2177015
794,FDB05,OUT017,4122.564097
795,FDO56,OUT049,1974.834311
796,FDE02,OUT018,1288.38245
797,FDN45,OUT017,3719.841414
798,FDS09,OUT013,787.8394208
799,NCA54,OUT018,2485.396905
800,FDP09,OUT010,497.6762568
801,FDC53,OUT045,1492.189301
802,NCM55,OUT017,3115.643714
803,FDL09,OUT018,2363.998889
804,FDA11,OUT019,211.5934025
805,FDA50,OUT045,1414.284691
806,FDC23,OUT017,3010.876358
807,FDE22,OUT049,2646.262559
808,FDD23,OUT046,3128.42978
809,NCA29,OUT049,2861.146042
810,FDK38,OUT046,2424.136387
811,DRC13,OUT046,1996.947949
812,NCP43,OUT049,2976.533876
813,FDX28,OUT049,1616.208254
814,FDF08,OUT049,1512.723292
815,FDZ33,OUT046,2421.657774
816,FDD10,OUT049,2993.520485
817,FDO58,OUT017,2686.277641
818,FDI50,OUT017,3984.879192
819,FDO58,OUT045,2557.307849
820,FDX08,OUT013,2921.7692
821,NCK17,OUT010,94.258921
822,FDF39,OUT035,4432.795465
823,FDU45,OUT010,275.4221827
824,NCJ18,OUT018,1607.914524
825,DRC27,OUT019,537.6046379
826,DRC25,OUT035,1440.892471
827,FDU59,OUT035,2779.818504
828,FDU28,OUT035,3169.253374
829,NCP30,OUT046,644.3061793
830,FDB39,OUT018,730.1972595
831,FDE41,OUT013,1360.094587
832,DRH11,OUT010,126.2151423
833,FDA58,OUT045,3713.904937
834,FDU50,OUT046,1849.245216
835,FDM34,OUT013,2052.012421
836,FDM44,OUT027,2713.116839
837,FDR39,OUT045,2855.280583
838,FDM25,OUT045,2690.383691
839,FDQ49,OUT049,2536.026869
840,DRH25,OUT018,708.3667511
841,FDM09,OUT027,4589.450448
842,FDL44,OUT019,410.0190692
843,NCR42,OUT018,438.6844739
844,DRL59,OUT046,836.1051977
845,FDX43,OUT013,2735.97731
846,DRK47,OUT010,570.4789287
847,FDU48,OUT018,1797.420159
848,FDY12,OUT045,783.0602322
849,NCN43,OUT018,1692.0374
850,NCM55,OUT018,2553.942766
851,FDQ21,OUT027,3265.881555
852,FDX13,OUT035,4371.993834
853,NCK30,OUT027,6752.500437
854,FDG20,OUT049,2977.968796
855,DRG27,OUT017,643.9441916
856,FDY14,OUT018,3609.23169
857,FDP59,OUT035,1766.32234
858,FDU60,OUT017,2833.293466
859,NCC18,OUT019,410.9531057
860,DRJ39,OUT017,3539.695712
861,FDS07,OUT049,1891.544897
862,FDM08,OUT027,6021.31893
863,FDP51,OUT045,1897.303167
864,FDU16,OUT035,1354.045927
865,FDH12,OUT013,1694.444579
866,DRE48,OUT010,488.5140724
867,NCL42,OUT027,6506.203401
868,FDR21,OUT045,2745.136977
869,NCW29,OUT035,2233.82182
870,FDO11,OUT013,4186.576052
871,NCM31,OUT049,2363.657841
872,FDV35,OUT019,418.6989982
873,FDF58,OUT017,1013.899042
874,NCE43,OUT049,2797.971985
875,FDA02,OUT035,2404.551434
876,DRL37,OUT010,94.11694974
877,FDR24,OUT018,1262.73588
878,FDW59,OUT049,1383.092394
879,FDS22,OUT049,742.9734039
880,FDW24,OUT017,820.2310036
881,FDU24,OUT035,1622.239858
882,FDA21,OUT027,4965.237178
883,FDH58,OUT027,3099.756822
884,FDW36,OUT018,1424.605751
885,FDI45,OUT027,4627.223156
886,FDU01,OUT018,2644.42778
887,FDF35,OUT027,2919.913361
888,FDU43,OUT019,696.926696
889,FDE24,OUT019,343.2012137
890,FDK50,OUT049,2759.793339
891,FDG31,OUT045,973.5549605
892,FDC60,OUT045,1420.229197
893,FDL36,OUT013,1425.348514
894,FDP21,OUT013,3099.454697
895,FDW16,OUT045,1372.922205
896,FDX02,OUT017,3665.372797
897,FDQ58,OUT027,4094.014851
898,FDT51,OUT046,1816.100948
899,FDD59,OUT049,1341.002624
900,NCM42,OUT018,1497.755319
901,FDA57,OUT018,544.8802646
902,FDZ48,OUT035,1875.250145
903,FDE46,OUT045,2349.901063
904,NCZ30,OUT019,271.0229071
905,FDB56,OUT017,3224.639568
906,FDA25,OUT027,2817.341708
907,FDD20,OUT013,2006.369762
908,FDL25,OUT013,1450.477134
909,NCO18,OUT049,2927.227568
910,FDJ45,OUT017,613.5191209
911,FDR12,OUT035,2922.693131
912,NCF19,OUT010,96.64783535
913,FDK25,OUT046,2654.552607
914,NCR17,OUT046,1855.236493
915,FDC52,OUT046,2430.704447
916,NCA54,OUT017,2995.323111
917,FDR45,OUT010,605.2345743
918,NCM19,OUT049,1878.485177
919,FDF39,OUT027,7008.505477
920,FDX23,OUT049,1598.992236
921,FDD58,OUT027,2638.248209
922,FDX28,OUT013,1567.111061
923,NCD31,OUT013,2582.209364
924,FDU57,OUT018,2128.955782
925,FDI27,OUT046,722.640873
926,NCM42,OUT046,1737.171518
927,FDD32,OUT027,2176.929628
928,FDI34,OUT013,3750.502283
929,NCM29,OUT049,2170.497056
930,FDG46,OUT018,1583.875915
931,DRC01,OUT010,123.0792358
932,FDB15,OUT027,6945.373354
933,NCA17,OUT027,4011.835049
934,FDF10,OUT046,2424.837529
935,FDR26,OUT027,4683.933658
936,FDI02,OUT049,1902.627296
937,NCM54,OUT010,270.9483313
938,FDF14,OUT013,2460.810581
939,FDJ33,OUT010,314.9889173
940,FDM20,OUT035,4240.456245
941,FDC03,OUT027,5185.093891
942,NCX05,OUT046,1889.651497
943,NCM41,OUT027,2444.357497
944,NCU29,OUT010,377.3834404
945,FDQ59,OUT017,1422.756498
946,FDH46,OUT010,262.0194664
947,FDH09,OUT013,866.7163517
948,NCD06,OUT045,711.1427787
949,FDC15,OUT035,2561.477991
950,DRD37,OUT027,1189.60138
951,FDT28,OUT027,3906.690513
952,FDR28,OUT027,4321.330424
953,FDT38,OUT017,1381.261195
954,FDV34,OUT027,2004.441441
955,FDY52,OUT035,1028.856826
956,FDB34,OUT013,1357.341401
957,DRL23,OUT018,1434.262305
958,DRB24,OUT046,2502.869141
959,FDJ50,OUT046,875.537857
960,FDQ49,OUT035,2552.019993
961,FDP20,OUT035,2101.732119
962,FDV19,OUT027,4288.004865
963,NCR54,OUT045,3033.564991
964,FDO09,OUT010,729.1260291
965,FDS57,OUT018,1969.324158
966,FDN10,OUT049,1943.531965
967,FDV23,OUT049,2113.579574
968,FDY28,OUT049,3567.072524
969,DRG51,OUT013,2531.711358
970,FDD45,OUT019,228.7086499
971,NCL18,OUT027,5126.408923
972,NCM29,OUT013,2097.872189
973,FDF17,OUT027,5150.480818
974,FDE22,OUT017,2693.474416
975,FDQ22,OUT017,612.8565293
976,FDS01,OUT013,2922.948383
977,FDW35,OUT027,1121.479463
978,FDJ33,OUT046,2038.777167
979,NCF54,OUT035,2879.464014
980,FDE09,OUT013,1766.890609
981,NCE06,OUT045,2509.279322
982,DRH49,OUT049,1321.525074
983,FDY43,OUT045,2666.530963
984,NCT05,OUT017,4324.808284
985,FDZ34,OUT045,3053.836995
986,FDL38,OUT017,1484.843994
987,FDZ31,OUT017,3240.947274
988,FDR14,OUT035,916.0249142
989,NCN54,OUT049,1278.385305
990,NCC42,OUT027,3727.265103
991,FDK08,OUT017,1694.201787
992,FDP59,OUT013,1717.808766
993,FDV22,OUT035,2687.174247
994,FDD33,OUT035,4030.344374
995,DRE60,OUT027,6078.403596
996,FDK52,OUT046,3586.523119
997,FDA02,OUT017,2404.977191
998,FDM56,OUT049,1814.893606
999,FDE57,OUT035,2414.361451
1000,FDM32,OUT045,1367.299927
1001,NCQ30,OUT027,3209.16432
1002,FDQ27,OUT027,2807.778095
1003,FDT60,OUT027,3306.878752
1004,FDU43,OUT049,4091.638657
1005,NCO55,OUT035,1801.778822
1006,FDG02,OUT045,3033.716161
1007,FDJ28,OUT013,2980.539258
1008,FDP40,OUT045,1720.707186
1009,FDJ38,OUT045,3073.34079
1010,NCC54,OUT017,4078.084321
1011,NCZ41,OUT046,2024.573477
1012,FDK38,OUT019,391.8470027
1013,FDU52,OUT013,2427.671812
1014,FDC40,OUT046,1205.547583
1015,NCR30,OUT017,1211.201179
1016,NCN18,OUT017,1847.080116
1017,FDB50,OUT035,1337.454801
1018,FDG04,OUT013,2935.660519
1019,FDR26,OUT035,2913.538144
1020,NCT17,OUT018,2646.671631
1021,FDX35,OUT027,6171.163818
1022,FDS12,OUT046,2059.006748
1023,NCZ29,OUT027,3355.181974
1024,FDB38,OUT010,440.1127169
1025,FDP12,OUT013,595.2201455
1026,FDP22,OUT046,836.151246
1027,FDS26,OUT018,3522.451909
1028,FDR52,OUT046,3083.368011
1029,DRJ13,OUT046,2609.743885
1030,FDU48,OUT027,3463.816278
1031,FDE29,OUT035,994.7257261
1032,NCT29,OUT049,2031.867781
1033,DRK37,OUT018,2642.617575
1034,FDK55,OUT046,1402.948373
1035,FDR07,OUT046,1542.376051
1036,FDO21,OUT027,6051.498238
1037,FDK46,OUT049,4391.139236
1038,FDB12,OUT045,1638.540039
1039,FDT31,OUT027,5053.667062
1040,FDJ33,OUT045,1961.184461
1041,FDC26,OUT027,2936.148304
1042,NCQ02,OUT045,2911.53622
1043,FDP08,OUT010,519.0682763
1044,FDB11,OUT027,6086.194012
1045,FDV55,OUT013,2340.521018
1046,FDW20,OUT049,2010.874916
1047,NCJ18,OUT019,275.6153239
1048,FDC41,OUT018,999.561509
1049,FDE14,OUT027,2731.724463
1050,FDG35,OUT013,2868.359816
1051,FDF45,OUT035,976.5275435
1052,FDS19,OUT027,2076.861475
1053,FDS58,OUT019,421.6707441
1054,FDA26,OUT017,3675.061746
1055,FDM32,OUT049,1448.503172
1056,FDL45,OUT046,2030.730479
1057,FDZ55,OUT049,2689.755763
1058,FDY37,OUT049,2404.400496
1059,FDO46,OUT046,3150.153372
1060,FDQ60,OUT046,1963.292976
1061,FDA19,OUT018,1820.42521
1062,FDL15,OUT046,2491.163483
1063,FDM10,OUT018,2947.472379
1064,NCL05,OUT017,702.5264727
1065,DRK49,OUT010,89.39008877
1066,NCE18,OUT027,6696.607781
1067,FDG40,OUT049,548.2749992
1068,DRI59,OUT045,3473.826349
1069,FDK28,OUT035,4308.435139
1070,NCD06,OUT019,98.43806766
1071,FDO11,OUT019,769.1952747
1072,FDK27,OUT046,1933.872403
1073,FDT43,OUT027,1331.302512
1074,FDD38,OUT018,1443.143028
1075,FDA16,OUT049,3607.034962
1076,FDL14,OUT027,4164.765895
1077,NCM17,OUT049,728.2235893
1078,FDD20,OUT045,1928.623973
1079,FDA40,OUT045,1341.583434
1080,FDL43,OUT045,1204.64085
1081,FDV15,OUT045,1596.911031
1082,FDE52,OUT046,1424.498218
1083,NCL17,OUT010,368.3943157
1084,NCJ31,OUT045,3744.123135
1085,FDR60,OUT045,1203.148545
1086,NCA18,OUT035,1941.804154
1087,FDS21,OUT027,1683.739135
1088,FDW09,OUT035,1331.452887
1089,FDL26,OUT035,2637.314612
1090,FDS47,OUT018,1238.048292
1091,FDC39,OUT046,3293.536911
1092,FDT51,OUT035,1907.569409
1093,FDK40,OUT035,4418.790634
1094,NCG19,OUT045,3646.205105
1095,FDZ07,OUT046,1012.463279
1096,FDF08,OUT027,2383.805017
1097,FDO04,OUT013,846.2240405
1098,FDK41,OUT018,1105.207938
1099,FDP15,OUT049,4300.21099
1100,NCD43,OUT018,1431.824066
1101,NCP18,OUT013,2361.384772
1102,FDZ51,OUT046,1528.5229
1103,DRH13,OUT035,1833.266222
1104,FDF38,OUT045,633.8040206
1105,NCI43,OUT045,743.9062366
1106,FDM38,OUT027,1461.861287
1107,FDS03,OUT013,1033.997976
1108,DRJ47,OUT017,2833.365371
1109,FDT50,OUT010,213.5597908
1110,FDV02,OUT046,2712.989288
1111,NCG18,OUT017,1702.16378
1112,FDW52,OUT046,2631.486613
1113,FDS40,OUT035,585.2064508
1114,FDN31,OUT017,3219.842424
1115,FDA37,OUT045,1972.194127
1116,FDA15,OUT046,3993.051128
1117,FDL39,OUT046,2896.332914
1118,FDJ53,OUT045,1841.297067
1119,FDX22,OUT013,3452.96654
1120,NCZ42,OUT045,3724.24103
1121,FDD56,OUT027,4754.993128
1122,FDD40,OUT017,3176.413603
1123,FDS50,OUT013,3446.172935
1124,NCN14,OUT013,2946.458812
1125,FDT15,OUT013,2994.95613
1126,NCS18,OUT027,2851.696245
1127,NCO26,OUT010,260.3118284
1128,FDF58,OUT018,837.3050286
1129,NCB19,OUT013,1370.697075
1130,FDH26,OUT017,2395.230428
1131,DRB24,OUT027,4061.906624
1132,FDA49,OUT018,1193.18618
1133,FDB32,OUT045,1473.029094
1134,FDI36,OUT017,3329.527001
1135,NCA17,OUT010,351.8511463
1136,FDH22,OUT013,2006.42214
1137,NCM26,OUT018,2106.652789
1138,FDT15,OUT027,4936.377322
1139,FDB16,OUT018,1162.491268
1140,NCP54,OUT027,3260.739007
1141,FDJ36,OUT013,1644.061695
1142,FDO28,OUT045,1815.093086
1143,FDU09,OUT013,874.3715004
1144,FDF29,OUT017,2109.212769
1145,FDY08,OUT013,2303.413562
1146,DRJ59,OUT018,502.1050195
1147,FDT23,OUT027,2137.934814
1148,FDU15,OUT018,525.8417862
1149,FDT47,OUT013,1594.090926
1150,FDI53,OUT019,367.0385679
1151,FDR59,OUT018,3797.645534
1152,FDD53,OUT035,657.12896
1153,FDY51,OUT017,3701.787571
1154,FDT04,OUT049,604.7001783
1155,FDU51,OUT049,2979.882699
1156,FDG14,OUT035,2647.730267
1157,NCU06,OUT045,3577.155858
1158,DRG25,OUT046,3023.82409
1159,DRH49,OUT035,1395.94958
1160,FDN15,OUT035,2347.124568
1161,FDL43,OUT018,1051.044499
1162,NCT18,OUT049,3015.757757
1163,NCB31,OUT013,4222.123953
1164,FDK57,OUT035,2013.559589
1165,FDY04,OUT019,367.5464299
1166,NCP54,OUT046,1940.837412
1167,FDF41,OUT013,3848.10768
1168,FDM01,OUT045,1559.672594
1169,FDW03,OUT045,1653.272416
1170,FDF28,OUT045,1871.710584
1171,FDY37,OUT017,2417.281298
1172,FDQ03,OUT017,4049.782038
1173,FDP51,OUT027,3219.136495
1174,FDJ40,OUT017,1816.76578
1175,FDC32,OUT049,1545.67889
1176,DRI49,OUT027,2160.779058
1177,NCW54,OUT017,910.1984512
1178,FDF09,OUT017,628.9452756
1179,FDP45,OUT018,3553.16309
1180,DRJ23,OUT018,2571.369418
1181,FDS59,OUT017,1890.768984
1182,FDY08,OUT046,2303.000668
1183,FDX16,OUT049,2380.307225
1184,FDY16,OUT018,2515.250827
1185,FDK32,OUT035,2634.046923
1186,FDQ22,OUT013,617.8854181
1187,NCC31,OUT018,2150.209956
1188,FDG58,OUT049,2595.620731
1189,DRF48,OUT013,3054.499119
1190,DRH36,OUT049,1203.80071
1191,NCR30,OUT035,1250.93621
1192,FDB03,OUT019,592.143479
1193,FDZ28,OUT027,3324.115984
1194,FDR35,OUT017,3367.047168
1195,DRD15,OUT027,6121.853523
1196,FDJ33,OUT019,324.0028529
1197,FDA56,OUT010,295.731934
1198,FDP56,OUT046,775.3307255
1199,NCT30,OUT046,767.0977618
1200,FDK15,OUT017,1669.761326
1201,FDH44,OUT018,2067.154275
1202,FDV01,OUT013,2528.483379
1203,DRG03,OUT017,2470.793516
1204,FDG50,OUT027,2394.185448
1205,FDR16,OUT010,519.0167506
1206,FDZ60,OUT046,1718.266267
1207,DRG03,OUT045,2328.67534
1208,FDS56,OUT018,3825.238249
1209,FDU33,OUT045,708.1191494
1210,DRD27,OUT035,1617.082285
1211,FDW22,OUT046,3696.855006
1212,DRA24,OUT045,2559.813939
1213,FDF38,OUT049,656.9158085
1214,FDX48,OUT013,2484.18276
1215,FDS58,OUT018,2269.739353
1216,FDC32,OUT046,1495.859659
1217,NCQ29,OUT045,4156.120712
1218,DRK39,OUT018,1123.685431
1219,NCS38,OUT017,1888.114177
1220,DRO47,OUT013,1781.829283
1221,DRG27,OUT027,1099.002947
1222,FDC57,OUT027,5170.872328
1223,FDS55,OUT046,2402.475495
1224,NCJ06,OUT018,1621.806761
1225,FDO01,OUT019,269.7428832
1226,NCM55,OUT045,2895.161398
1227,FDC52,OUT049,2505.142786
1228,FDQ15,OUT045,1249.35463
1229,NCT30,OUT027,1250.089276
1230,NCR42,OUT027,849.996581
1231,FDD28,OUT035,947.6904712
1232,FDQ34,OUT049,1731.670387
1233,FDZ12,OUT027,3786.641151
1234,DRE13,OUT019,197.4359682
1235,NCN07,OUT019,321.6510185
1236,FDM28,OUT035,2984.812264
1237,FDI10,OUT017,2911.495382
1238,FDQ25,OUT013,2818.739786
1239,FDA38,OUT010,535.0682953
1240,DRI13,OUT049,3612.125355
1241,FDY20,OUT027,2420.861615
1242,NCZ53,OUT035,3214.055586
1243,NCM31,OUT013,2316.585872
1244,DRB01,OUT017,3175.629323
1245,DRF37,OUT046,4271.838628
1246,NCF42,OUT049,2921.799203
1247,FDF16,OUT018,2008.396796
1248,FDB41,OUT013,742.5686822
1249,FDR34,OUT013,3697.332253
1250,FDR15,OUT018,2207.865916
1251,NCV42,OUT019,249.2116879
1252,FDW51,OUT035,3700.041771
1253,FDU36,OUT017,1614.289936
1254,FDX60,OUT049,1329.789193
1255,FDY03,OUT035,1930.662856
1256,FDW55,OUT045,3984.905043
1257,FDT01,OUT010,631.2496038
1258,FDG58,OUT013,2512.883429
1259,FDK21,OUT017,4209.266639
1260,NCS41,OUT019,475.9520819
1261,FDS10,OUT045,2810.158789
1262,NCT53,OUT046,2710.860683
1263,FDJ28,OUT018,2569.499682
1264,FDX44,OUT045,1365.077339
1265,FDT20,OUT018,528.7713099
1266,FDO44,OUT017,1834.613553
1267,NCX17,OUT049,3939.531387
1268,FDY01,OUT017,1991.224876
1269,FDJ12,OUT027,5631.006505
1270,DRK35,OUT018,500.7505467
1271,FDD47,OUT019,495.7989769
1272,NCM53,OUT035,1793.022743
1273,FDO45,OUT013,1404.542622
1274,NCM42,OUT010,247.6101046
1275,FDE04,OUT046,2860.912107
1276,NCI30,OUT027,6602.690999
1277,FDZ19,OUT013,2837.138825
1278,FDW57,OUT013,2898.38855
1279,FDA25,OUT013,1666.989992
1280,FDT22,OUT046,946.1093714
1281,FDP51,OUT013,1926.695721
1282,FDD48,OUT027,3073.048421
1283,FDY39,OUT035,3179.964423
1284,FDO48,OUT010,585.0902757
1285,FDD23,OUT027,5029.161632
1286,DRN35,OUT027,972.3374407
1287,FDT01,OUT035,3750.49599
1288,FDC20,OUT010,126.8076638
1289,DRJ35,OUT035,1041.45522
1290,FDB32,OUT046,1503.119047
1291,FDL24,OUT046,2846.657972
1292,NCV42,OUT035,1895.009558
1293,FDZ46,OUT046,1765.023155
1294,FDC15,OUT013,2414.940851
1295,FDD08,OUT019,88.02393124
1296,FDY50,OUT049,1438.313252
1297,FDD36,OUT013,1888.978543
1298,FDG57,OUT027,1293.762839
1299,FDL21,OUT018,563.0539059
1300,FDN16,OUT027,2683.046095
1301,FDJ09,OUT027,1201.830334
1302,FDS01,OUT010,474.4398267
1303,FDV33,OUT017,4452.013584
1304,DRE12,OUT017,1907.24114
1305,FDR07,OUT013,1541.894447
1306,FDP48,OUT010,494.7633018
1307,NCB55,OUT035,961.2895393
1308,FDQ08,OUT013,960.9490192
1309,FDR34,OUT035,3975.420966
1310,FDO33,OUT046,1802.078835
1311,FDP13,OUT045,610.3844864
1312,FDX12,OUT049,4104.009574
1313,NCT06,OUT049,2737.356471
1314,FDR16,OUT019,501.6665659
1315,FDE36,OUT046,2723.891174
1316,FDZ36,OUT049,3138.94355
1317,FDV13,OUT045,1390.166239
1318,NCZ17,OUT035,611.2102377
1319,FDU56,OUT045,2869.616151
1320,FDM09,OUT035,2940.411567
1321,FDV02,OUT017,2785.210289
1322,FDS34,OUT018,1565.605642
1323,FDA11,OUT049,1577.172452
1324,FDP09,OUT017,3520.495447
1325,FDB29,OUT027,3012.096589
1326,FDT19,OUT017,2958.036868
1327,DRH15,OUT017,712.4671729
1328,FDY38,OUT046,3774.838515
1329,FDF14,OUT027,4069.523853
1330,FDN48,OUT010,205.3695742
1331,FDQ12,OUT013,3708.690731
1332,NCJ43,OUT045,2688.248463
1333,FDE17,OUT019,341.3049955
1334,FDB05,OUT035,4183.813066
1335,FDH10,OUT045,2980.964414
1336,NCR06,OUT017,666.0146654
1337,FDU32,OUT018,1692.940352
1338,FDD56,OUT049,2947.009935
1339,FDO36,OUT018,2490.897193
1340,FDH16,OUT010,170.5607026
1341,FDX10,OUT018,496.3022561
1342,FDZ37,OUT017,1501.488318
1343,FDU31,OUT010,622.9690985
1344,DRC49,OUT049,2362.286472
1345,FDL15,OUT045,2366.011519
1346,FDN32,OUT019,483.1530986
1347,DRH59,OUT027,1955.650602
1348,NCU29,OUT049,2478.7662
1349,FDR37,OUT019,401.5832014
1350,FDS14,OUT018,2118.90973
1351,FDU02,OUT027,5978.643761
1352,FDJ08,OUT035,3307.531177
1353,NCZ06,OUT045,3934.777167
1354,FDO31,OUT049,1377.773909
1355,FDH31,OUT018,1420.145814
1356,FDS58,OUT017,2704.389729
1357,NCA53,OUT027,1296.487413
1358,FDF50,OUT046,3284.113898
1359,NCW42,OUT049,3682.80038
1360,NCQ17,OUT045,2454.225172
1361,FDK51,OUT018,3562.786301
1362,NCW41,OUT010,377.5604049
1363,NCR29,OUT017,917.0661984
1364,FDB08,OUT019,404.370225
1365,FDA40,OUT027,2257.230921
1366,FDL14,OUT018,2265.815548
1367,FDB47,OUT046,3385.572682
1368,FDO03,OUT035,3973.119555
1369,DRK13,OUT019,499.1526421
1370,FDX13,OUT010,705.6388958
1371,FDF52,OUT046,2902.555749
1372,FDT11,OUT013,3132.967416
1373,FDB08,OUT013,2597.277705
1374,FDQ28,OUT018,2121.249689
1375,FDD29,OUT045,3864.449117
1376,NCQ29,OUT027,7045.080804
1377,NCO02,OUT013,1035.779827
1378,FDR56,OUT010,541.2843773
1379,NCM54,OUT049,2050.578503
1380,FDP51,OUT035,2003.393961
1381,FDT38,OUT013,1300.675107
1382,FDZ20,OUT018,3563.707801
1383,FDJ53,OUT013,1873.976621
1384,FDX13,OUT049,4260.806564
1385,FDP58,OUT035,3765.513617
1386,NCK31,OUT019,117.8322833
1387,FDA35,OUT018,1716.221753
1388,FDV37,OUT018,2856.964068
1389,NCO07,OUT027,5708.568868
1390,FDA20,OUT045,2960.964197
1391,FDZ59,OUT035,2907.234373
1392,NCY17,OUT017,741.3951336
1393,FDQ28,OUT035,2562.21499
1394,FDV35,OUT017,2596.772729
1395,FDQ36,OUT013,566.483568
1396,FDD34,OUT018,2266.983313
1397,FDK51,OUT045,4032.079361
1398,FDV31,OUT035,3011.321631
1399,FDR04,OUT035,1581.449447
1400,FDR14,OUT049,891.8288106
1401,DRC36,OUT010,458.311823
1402,FDE39,OUT019,234.8593958
1403,FDP57,OUT049,1715.825992
1404,FDE57,OUT046,2303.125998
1405,NCN18,OUT046,1788.990428
1406,NCQ05,OUT018,2095.478061
1407,FDW47,OUT035,2047.785384
1408,FDV46,OUT035,2314.660604
1409,NCP29,OUT045,978.3113494
1410,FDE09,OUT018,1538.452817
1411,NCU06,OUT027,6115.031837
1412,FDT19,OUT010,497.1243207
1413,DRF15,OUT017,2456.313601
1414,DRI51,OUT013,2643.129696
1415,NCX54,OUT013,1650.555191
1416,DRE01,OUT013,3913.482812
1417,NCB07,OUT045,3010.039853
1418,FDU50,OUT035,1916.840727
1419,FDG40,OUT035,555.9004076
1420,FDW10,OUT018,2409.804826
1421,FDX51,OUT013,3183.519707
1422,NCP17,OUT045,971.1008449
1423,FDP21,OUT035,3248.1284
1424,FDL04,OUT045,1571.928908
1425,FDV23,OUT013,1994.490325
1426,FDF24,OUT046,1313.788637
1427,FDH56,OUT027,3058.467264
1428,FDB51,OUT049,992.8489063
1429,FDI58,OUT027,2539.554438
1430,FDR20,OUT013,752.4894776
1431,FDC51,OUT018,1673.996834
1432,FDB16,OUT027,2245.336233
1433,FDE40,OUT049,982.2434681
1434,NCM17,OUT035,740.4113907
1435,FDU56,OUT035,3158.627625
1436,FDS32,OUT019,387.6265798
1437,FDX02,OUT049,3651.955572
1438,FDT39,OUT027,4103.950086
1439,FDE35,OUT017,969.7356996
1440,NCI42,OUT019,504.8411861
1441,DRL23,OUT046,1684.977218
1442,FDA10,OUT046,1954.45159
1443,FDA11,OUT013,1521.487556
1444,NCM06,OUT046,2498.545801
1445,NCT05,OUT035,4449.370911
1446,NCQ02,OUT010,427.4776602
1447,NCY06,OUT049,2129.411499
1448,FDY56,OUT035,3900.904067
1449,FDL02,OUT035,1798.747723
1450,NCI06,OUT035,3011.638817
1451,FDQ14,OUT045,2276.657638
1452,FDQ12,OUT017,3820.841274
1453,FDP36,OUT046,788.0313127
1454,FDK21,OUT027,6706.801751
1455,FDO40,OUT045,2221.563203
1456,NCK54,OUT019,263.3504268
1457,FDY09,OUT018,2440.432339
1458,NCW30,OUT049,4381.75963
1459,NCC55,OUT027,952.6466108
1460,FDE58,OUT018,1601.677619
1461,FDR39,OUT013,2947.552416
1462,FDU28,OUT049,3066.580701
1463,FDH08,OUT017,3870.03151
1464,FDG35,OUT045,2787.954968
1465,FDG22,OUT049,582.6016185
1466,FDC34,OUT035,2686.105615
1467,FDP15,OUT018,3578.609026
1468,FDK34,OUT010,596.3586022
1469,FDU45,OUT035,1972.089234
1470,FDQ04,OUT027,1032.589496
1471,FDX22,OUT018,2987.388433
1472,FDB45,OUT017,1713.586703
1473,NCH43,OUT027,5772.380431
1474,DRE60,OUT046,3672.603589
1475,FDD17,OUT027,6213.569873
1476,NCM54,OUT017,2087.600066
1477,NCH55,OUT013,2007.503397
1478,NCT06,OUT017,2722.204194
1479,FDA48,OUT027,5908.405914
1480,FDY58,OUT027,6095.12627
1481,FDO25,OUT045,3377.406977
1482,FDN50,OUT045,1501.538447
1483,FDH35,OUT035,2818.834846
1484,FDK09,OUT045,3552.674963
1485,FDO16,OUT013,1279.068377
1486,FDW11,OUT045,994.5630055
1487,FDU47,OUT027,3795.492047
1488,NCQ42,OUT010,267.202223
1489,FDK55,OUT027,2363.29109
1490,FDN08,OUT049,1974.588934
1491,FDT57,OUT045,3714.704024
1492,FDJ12,OUT018,2941.825698
1493,DRL59,OUT017,852.9933805
1494,NCN53,OUT046,568.3108945
1495,FDO51,OUT010,111.9571401
1496,FDK56,OUT017,3181.415375
1497,FDY12,OUT035,889.25887
1498,FDU15,OUT035,617.8521686
1499,FDQ19,OUT046,4071.142336
1500,DRF15,OUT045,2315.903829
1501,DRE25,OUT019,213.5295488
1502,FDK57,OUT018,1643.390339
1503,FDD33,OUT010,610.6720707
1504,FDR34,OUT027,6158.258995
1505,FDU04,OUT045,1833.008165
1506,FDE35,OUT019,164.0769822
1507,NCD31,OUT035,2740.339105
1508,FDJ56,OUT035,1704.584565
1509,NCU53,OUT046,2704.3119
1510,FDD39,OUT035,3562.277367
1511,NCU17,OUT019,256.7921942
1512,FDJ20,OUT046,2014.863433
1513,NCW41,OUT018,2177.042257
1514,FDL52,OUT035,632.8586939
