"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"1167","FDF41","OUT013",3905.32896664105
"1168","FDM01","OUT045",1637.16755382014
"1169","FDW03","OUT045",1667.49328528824
"1170","FDF28","OUT045",1962.75920873174
"1171","FDY37","OUT017",2270.30630222905
"1172","FDQ03","OUT017",3793.11065432744
"1173","FDP51","OUT027",3193.87010609626
"1174","FDJ40","OUT017",1773.94820624135
"1175","FDC32","OUT049",1493.53028771714
"1176","DRI49","OUT027",2172.34178695187
"1177","NCW54","OUT017",884.787658478094
"1178","FDF09","OUT017",603.906239262106
"1179","FDP45","OUT018",4006.44244169101
"1180","DRJ23","OUT018",2991.77229970792
"1181","FDS59","OUT017",1776.59815157571
"1182","FDY08","OUT046",2221.34784295158
"1183","FDX16","OUT049",2362.33516372022
"1184","FDY16","OUT018",2952.44506514988
"1185","FDK32","OUT035",2443.25918794773
"1186","FDQ22","OUT013",629.437135987702
"1187","NCC31","OUT018",2493.26931431207
"1188","FDG58","OUT049",2458.10719286703
"1189","DRF48","OUT013",3022.18114164489
"1190","DRH36","OUT049",1172.65035707917
"1191","NCR30","OUT035",1207.81247852421
"1192","FDB03","OUT019",584.943385964912
"1193","FDZ28","OUT027",3357.68274588235
"1194","FDR35","OUT017",3172.16996550346
"1195","DRD15","OUT027",6191.85378459893
"1196","FDJ33","OUT019",300.06823176362
"1197","FDA56","OUT010",290.333574330563
"1198","FDP56","OUT046",766.681289100692
"1199","NCT30","OUT046",769.919400830131
"1200","FDK15","OUT017",1603.14020993082
"1201","FDH44","OUT018",2348.53882588778
"1202","FDV01","OUT013",2471.44003000769
"1203","DRG03","OUT017",2437.37113088394
"1204","FDG50","OUT027",2387.5597773262
"1205","FDR16","OUT010",518.947836565097
"1206","FDZ60","OUT046",1723.89652464258
"1207","DRG03","OUT045",2466.14013933897
"1208","FDS56","OUT018",4219.85733952344
"1209","FDU33","OUT045",723.064275726364
"1210","DRD27","OUT035",1583.9608709608
"1211","FDW22","OUT046",3565.940973897
"1212","DRA24","OUT045",2609.77740544197
"1213","FDF38","OUT049",621.950800676403
"1214","FDX48","OUT013",2467.19180642583
"1215","FDS58","OUT018",2570.95522681015
"1216","FDC32","OUT046",1485.53889647963
"1217","NCQ29","OUT045",4183.13849506533
"1218","DRK39","OUT018",1342.95329746349
"1219","NCS38","OUT017",1825.51505561875
"1220","DRO47","OUT013",1791.446156495
"1221","DRG27","OUT027",1126.09014481283
"1222","FDC57","OUT027",5095.87872299465
"1223","FDS55","OUT046",2345.84732531899
"1224","NCJ06","OUT018",1915.98719409685
"1225","FDO01","OUT019",312.929299168975
"1226","NCM55","OUT045",2969.47951471176
"1227","FDC52","OUT049",2433.71107369716
"1228","FDQ15","OUT045",1280.66200104535
"1229","NCT30","OUT027",1266.02042716578
"1230","NCR42","OUT027",861.989700534759
"1231","FDD28","OUT035",925.249670591852
"1232","FDQ34","OUT049",1671.19489770945
"1233","FDZ12","OUT027",3798.90224705882
"1234","DRE13","OUT019",207.943930747922
"1235","NCN07","OUT019",321.208925207756
"1236","FDM28","OUT035",2889.14365687932
"1237","FDI10","OUT017",2741.72166788624
"1238","FDQ25","OUT013",2724.14060716372
"1239","FDA38","OUT010",583.253173591874
"1240","DRI13","OUT049",3461.08433119139
"1241","FDY20","OUT027",2401.77635336898
"1242","NCZ53","OUT035",2992.31891086856
"1243","NCM31","OUT013",2298.57025475788
"1244","DRB01","OUT017",3021.59297524981
"1245","DRF37","OUT046",4188.94344166026
"1246","NCF42","OUT049",2831.68875043812
"1247","FDF16","OUT018",2379.95777967717
"1248","FDB41","OUT013",765.124566087625
"1249","FDR34","OUT013",3633.44905051499
"1250","FDR15","OUT018",2489.02109073021
"1251","NCV42","OUT019",270.006114496768
"1252","FDW51","OUT035",3389.24492052267
"1253","FDU36","OUT017",1554.14019541891
"1254","FDX60","OUT049",1294.54144934666
"1255","FDY03","OUT035",1806.37727188317
"1256","FDW55","OUT045",3967.07365189854
"1257","FDT01","OUT010",514.525275161588
"1258","FDG58","OUT013",2472.49169709454
"1259","FDK21","OUT017",3986.75804679477
"1260","NCS41","OUT019",440.567859649123
"1261","FDS10","OUT045",2904.5798281937
"1262","NCT53","OUT046",2636.40152448885
"1263","FDJ28","OUT018",3048.17553906226
"1264","FDX44","OUT045",1400.36664867025
"1265","FDT20","OUT018",614.000964673328
"1266","FDO44","OUT017",1756.87220144504
"1267","NCX17","OUT049",3754.83508685626
"1268","FDY01","OUT017",1863.32712239816
"1269","FDJ12","OUT027",5576.17650994652
"1270","DRK35","OUT018",587.376845626441
"1271","FDD47","OUT019",406.96643767313
"1272","NCM53","OUT035",1697.81901675634
"1273","FDO45","OUT013",1396.66503624904
"1274","NCM42","OUT010",264.134799630656
"1275","FDE04","OUT046",2871.5625961568
"1276","NCI30","OUT027",6595.88451122995
"1277","FDZ19","OUT013",2791.73179425058
"1278","FDW57","OUT013",2836.98864110684
"1279","FDA25","OUT013",1635.02266441199
"1280","FDT22","OUT046",943.335787240584
"1281","FDP51","OUT013",1900.55102278248
"1282","FDD48","OUT027",3090.21843935829
"1283","FDY39","OUT035",2921.02611136049
"1284","FDO48","OUT010",535.907427516159
"1285","FDD23","OUT027",4939.07058117647
"1286","DRN35","OUT027",983.429385668449
"1287","FDT01","OUT035",3421.75709663336
"1288","FDC20","OUT010",131.902241920591
"1289","DRJ35","OUT035",993.93408
"1290","FDB32","OUT046",1497.23190013836
"1291","FDL24","OUT046",2768.89239809377
"1292","NCV42","OUT035",1798.42743588009
"1293","FDZ46","OUT046",1745.68425371253
"1294","FDC15","OUT013",2488.97953549577
"1295","FDD08","OUT019",91.3936463527239
"1296","FDY50","OUT049",1419.54598764028
"1297","FDD36","OUT013",1903.74757927748
"1298","FDG57","OUT027",1298.79679379679
"1299","FDL21","OUT018",652.864698539585
"1300","FDN16","OUT027",2714.48247807487
"1301","FDJ09","OUT027",1212.86395208556
"1302","FDS01","OUT010",433.101467220683
"1303","FDV33","OUT017",4159.20587658724
"1304","DRE12","OUT017",1825.00999969254
"1305","FDR07","OUT013",1553.67669472713
"1306","FDP48","OUT010",444.030863342567
"1307","NCB55","OUT035",924.703059431207
"1308","FDQ08","OUT013",953.430512651806
"1309","FDR34","OUT035",3689.38878917756
"1310","FDO33","OUT046",1794.09610182936
"1311","FDP13","OUT045",614.506020599539
"1312","FDX12","OUT049",3884.12940396618
"1313","NCT06","OUT049",2659.28247588009
"1314","FDR16","OUT019",516.050329639889
"1315","FDE36","OUT046",2638.546413897
"1316","FDZ36","OUT049",2955.60006641045
"1317","FDV13","OUT045",1406.25470573405
"1318","NCZ17","OUT035",579.385454388932
"1319","FDU56","OUT045",2933.26572617986
"1320","FDM09","OUT035",2729.52360830131
"1321","FDV02","OUT017",2747.60972495004
"1322","FDS34","OUT018",1803.68577131437
"1323","FDA11","OUT049",1523.85601918524
"1324","FDP09","OUT017",3384.99669694081
"1325","FDB29","OUT027",3044.97662117647
"1326","FDT19","OUT017",2761.95267394312
"1327","DRH15","OUT017",707.12304848578
"1328","FDY38","OUT046",3738.85230438125
"1329","FDF14","OUT027",4040.73307165775
"1330","FDN48","OUT010",225.233837488458
"1331","FDQ12","OUT013",3687.24389976941
"1332","NCJ43","OUT045",2764.05600811683
"1333","FDE17","OUT019",367.83029455217
"1334","FDB05","OUT035",3977.75654370484
"1335","FDH10","OUT045",3082.24443818601
"1336","NCR06","OUT017",652.276532144504
"1337","FDU32","OUT018",1940.9714796618
"1338","FDD56","OUT049",2774.6973446887
"1339","FDO36","OUT018",2900.33160461184
"1340","FDH16","OUT010",221.135313942752
"1341","FDX10","OUT018",568.785673051499
"1342","FDZ37","OUT017",1406.8013168947
"1343","FDU31","OUT010",526.020168051708
"1344","DRC49","OUT049",2266.56313457341
"1345","FDL15","OUT045",2438.46435320523
"1346","FDN32","OUT019",449.177801477378
"1347","DRH59","OUT027",1973.02230374332
"1348","NCU29","OUT049",2357.07682828593
"1349","FDR37","OUT019",443.630524469067
"1350","FDS14","OUT018",2508.1588744658
"1351","FDU02","OUT027",6047.37270759358
"1352","FDJ08","OUT035",3081.23432633359
"1353","NCZ06","OUT045",4057.54579037663
"1354","FDO31","OUT049",1300.93456233666
"1355","FDH31","OUT018",1617.52471415834
"1356","FDS58","OUT017",2553.37416608762
"1357","NCA53","OUT027",1301.45807721925
"1358","FDF50","OUT046",3161.02357300538
"1359","NCW42","OUT049",3558.49619382014
"1360","NCQ17","OUT045",2495.91925964643
"1361","FDK51","OUT018",4220.86745137586
"1362","NCW41","OUT010",379.477789473684
"1363","NCR29","OUT017",878.941156648732
"1364","FDB08","OUT019",383.576313019391
"1365","FDA40","OUT027",2285.65923508021
"1366","FDL14","OUT018",2520.4400445196
"1367","FDB47","OUT046",3315.80723160646
"1368","FDO03","OUT035",3649.43183299001
"1369","DRK13","OUT019",477.384548476454
"1370","FDX13","OUT010",599.564688827331
"1371","FDF52","OUT046",2925.31589017679
"1372","FDT11","OUT013",3012.04486099923
"1373","FDB08","OUT013",2559.76727907763
"1374","FDQ28","OUT018",2487.96942364335
"1375","FDD29","OUT045",4038.36645140661
"1376","NCQ29","OUT027",6965.31855336898
"1377","NCO02","OUT013",1042.3043728824
"1378","FDR56","OUT010",472.961987072945
"1379","NCM54","OUT049",2002.12799852421
"1380","FDP51","OUT035",1866.98717958493
"1381","FDT38","OUT013",1354.64630112221
"1382","FDZ20","OUT018",4049.00778797848
"1383","FDJ53","OUT013",1927.68019775557
"1384","FDX13","OUT049",3983.05643437356
"1385","FDP58","OUT035",3523.37562760953
"1386","NCK31","OUT019",125.477986149584
"1387","FDA35","OUT018",1969.19387695619
"1388","FDV37","OUT018",3176.45974431975
"1389","NCO07","OUT027",5685.99170909091
"1390","FDA20","OUT045",2993.9587443505
"1391","FDZ59","OUT035",2692.29970791699
"1392","NCY17","OUT017",717.764385057648
"1393","FDQ28","OUT035",2448.0124674558
"1394","FDV35","OUT017",2471.44003000769
"1395","FDQ36","OUT013",563.949283074558
"1396","FDD34","OUT018",2607.12746010761
"1397","FDK51","OUT045",4236.85023385088
"1398","FDV31","OUT035",2807.16796556495
"1399","FDR04","OUT035",1532.85752227517
"1400","FDR14","OUT049",887.520714281322
"1401","DRC36","OUT010",421.117378578024
"1402","FDE39","OUT019",291.388266851339
"1403","FDP57","OUT049",1668.58650760953
"1404","FDE57","OUT046",2257.01502032283
"1405","NCN18","OUT046",1781.35143108378
"1406","NCQ05","OUT018",2398.54895225211
"1407","FDW47","OUT035",1916.99730594927
"1408","FDV46","OUT035",2202.7151151422
"1409","NCP29","OUT045",1003.98725017679
"1410","FDE09","OUT018",1766.46187093005
"1411","NCU06","OUT027",6115.65591764706
"1412","FDT19","OUT010",419.433444136657
"1413","DRF15","OUT017",2433.12290730208
"1414","DRI51","OUT013",2721.49066182936
"1415","NCX54","OUT013",1666.40006296695
"1416","DRE01","OUT013",3860.66028617986
"1417","NCB07","OUT045",3124.80978447348
"1418","FDU50","OUT035",1823.91677737125
"1419","FDG40","OUT035",545.904721660261
"1420","FDW10","OUT018",2807.16796556495
"1421","FDX51","OUT013",3102.9805001691
"1422","NCP17","OUT045",1008.78208491929
"1423","FDP21","OUT035",3001.36196919293
"1424","FDL04","OUT045",1682.38284544197
"1425","FDV23","OUT013",1967.55404347425
"1426","FDF24","OUT046",1297.69645060723
"1427","FDH56","OUT027",3029.84988620321
"1428","FDB51","OUT049",984.302855280553
"1429","FDI58","OUT027",2531.19988877005
"1430","FDR20","OUT013",750.781617094543
"1431","FDC51","OUT018",1965.45070930054
"1432","FDB16","OUT027",2294.55324427807
"1433","FDE40","OUT049",967.268405718678
"1434","NCM17","OUT035",698.585046087625
"1435","FDU56","OUT035",2962.0347346349
"1436","FDS32","OUT019",340.417947368421
"1437","FDX02","OUT049",3585.5838135588
"1438","FDT39","OUT027",4064.75381582888
"1439","FDE35","OUT017",910.865166364335
"1440","NCI42","OUT019",507.535522622345
"1441","DRL23","OUT046",1690.87929260569
"1442","FDA10","OUT046",1953.21109448117
"1443","FDA11","OUT013",1528.65085392775
"1444","NCM06","OUT046",2473.58491941583
"1445","NCT05","OUT035",4116.64053029977
"1446","NCQ02","OUT010",449.730742382271
"1447","NCY06","OUT049",2072.91574210607
"1448","FDY56","OUT035",3591.43031538816
"1449","FDL02","OUT035",1671.19489770945
"1450","NCI06","OUT035",2850.78497893928
"1451","FDQ14","OUT045",2399.09556341276
"1452","FDQ12","OUT017",3648.88522182936
"1453","FDP36","OUT046",776.776014511914
"1454","FDK21","OUT027",6675.58462716578
"1455","FDO40","OUT045",2362.88177488086
"1456","NCK54","OUT019",283.750438596491
"1457","FDY09","OUT018",2825.84224860876
"1458","NCW30","OUT049",4166.6506566641
"1459","NCC55","OUT027",965.641367272727
"1460","FDE58","OUT018",1874.97857082244
"1461","FDR39","OUT013",2947.69178564181
"1462","FDU28","OUT049",2989.12235437356
"1463","FDH08","OUT017",3644.09038708686
"1464","FDG35","OUT045",2804.55957546503
"1465","FDG22","OUT049",562.897615987702
"1466","FDC34","OUT035",2506.05554029208
"1467","FDP15","OUT018",4074.53868470407
"1468","FDK34","OUT010",578.188814404432
"1469","FDU45","OUT035",1850.03584049193
"1470","FDQ04","OUT027",1058.64790032086
"1471","FDX22","OUT018",3353.07268722521
"1472","FDB45","OUT017",1656.30533755573
"1473","NCH43","OUT027",5778.15727657754
"1474","DRE60","OUT046",3586.08886948501
"1475","FDD17","OUT027",6285.70128320856
"1476","NCM54","OUT017",2034.09356347425
"1477","NCH55","OUT013",2036.2384528824
"1478","NCT06","OUT017",2640.10313691007
"1479","FDA48","OUT027",5895.04616705882
"1480","FDY58","OUT027",6074.89570074866
"1481","FDO25","OUT045",3377.59347209839
"1482","FDN50","OUT045",1516.95785026902
"1483","FDH35","OUT035",2636.40152448885
"1484","FDK09","OUT045",3635.04732876249
"1485","FDO16","OUT013",1315.78256725596
"1486","FDW11","OUT045",1018.41330963874
"1487","FDU47","OUT027",3736.01079721925
"1488","NCQ42","OUT010",310.679867959372
"1489","FDK55","OUT027",2371.66127016043
"1490","FDN08","OUT049",1857.94412126057
"1491","FDT57","OUT045",3799.50376731745
"1492","FDJ12","OUT018",3316.90045392775
"1493","DRL59","OUT017",834.777532113759
"1494","NCN53","OUT046",560.794281813989
"1495","FDO51","OUT010",106.027505078486
"1496","FDK56","OUT017",3010.99319391238
"1497","FDY12","OUT035",835.912309669485
"1498","FDU15","OUT035",581.025287870869
"1499","FDQ19","OUT046",3881.43790339739
"1500","DRF15","OUT045",2463.49019400461
"1501","DRE25","OUT019",222.412631578947
"1502","FDK57","OUT018",1904.25263520369
"1503","FDD33","OUT010",559.373853185596
"1504","FDR34","OUT027",6084.63067550802
"1505","FDU04","OUT045",1937.77492316679
"1506","FDE35","OUT019",146.059460757156
"1507","NCD31","OUT035",2601.23940304381
"1508","FDJ56","OUT035",1599.39704227517
"1509","NCU53","OUT046",2630.51346742506
"1510","FDD39","OUT035",3436.05849039201
"1511","NCU17","OUT019",250.314174515235
"1512","FDJ20","OUT046",1969.6989328824
"1513","NCW41","OUT018",2508.66393039201
"1514","FDL52","OUT035",608.154462843966
"1515","FDS39","OUT035",2258.06668740969
"1516","DRJ47","OUT045",2779.53373466564
"1517","FDP13","OUT010",97.1823822714681
"1518","DRK39","OUT010",199.022506925208
"1519","FDF28","OUT010",304.732252077562
"1520","FDB09","OUT045",2005.9127214143
"1521","FDM51","OUT046",1597.75720879324
"1522","DRM49","OUT018",720.960941552652
"1523","DRF23","OUT013",2815.20091203689
"1524","DRH01","OUT035",2759.80778453497
"1525","FDH12","OUT027",2850.97970481283
"1526","FDA28","OUT019",301.428128347184
"1527","FDW37","OUT018",1444.02521727902
"1528","FDF02","OUT046",1658.99683812452
"1529","DRL37","OUT046",693.285155418909
"1530","NCF43","OUT046",2262.31491099154
"1531","FDH08","OUT010",551.011648199446
"1532","FDR34","OUT019",553.991734072022
"1533","NCK19","OUT049",3117.40655963105
"1534","NCD55","OUT018",681.592151760184
"1535","FDT27","OUT049",3736.16080381245
"1536","FDQ57","OUT045",2349.08543704842
"1537","FDA47","OUT035",2595.9395123751
"1538","DRG15","OUT027",1678.03500406417
"1539","FDE05","OUT018",2327.25615274404
"1540","FDN46","OUT046",1608.3985453651
"1541","FDX27","OUT027",2465.50876877005
"1542","FDT51","OUT045",1765.36864860876
"1543","FDU33","OUT013",715.072884488855
"1544","FDJ16","OUT027",1581.4570286631
"1545","FDD20","OUT019",295.798272391505
"1546","FDT36","OUT049",535.221829853959
"1547","DRF15","OUT027",4054.03948877005
"1548","FDN52","OUT010",212.773108956602
"1549","FDC22","OUT027",5090.55615614973
"1550","FDX15","OUT045",2567.75867031514
"1551","FDT13","OUT013",2990.72063262106
"1552","FDU04","OUT017",1936.17664491929
"1553","FDU31","OUT019",522.398284395199
"1554","FDW59","OUT027",2274.24232919786
"1555","NCO29","OUT046",2639.59808098386
"1556","FDL15","OUT035",2435.26779671022
"1557","FDI41","OUT049",2324.56465217525
"1558","FDQ48","OUT049",1578.66098029208
"1559","DRI39","OUT013",888.530826133743
"1560","FDI08","OUT013",4010.22716458109
"1561","FDC21","OUT049",1758.51203492698
"1562","FDF58","OUT035",996.542470099923
"1563","FDS08","OUT010",429.886200369344
"1564","FDE47","OUT045",1967.55404347425
"1565","NCP18","OUT019",368.154332409972
"1566","NCR41","OUT013",1547.28358173713
"1567","FDA27","OUT013",4063.89734813221
"1568","FDA43","OUT035",3101.92883308224
"1569","FDA49","OUT045",1384.42542142967
"1570","NCE55","OUT018",2847.1249217525
"1571","DRM49","OUT027",1221.75796128342
"1572","FDF22","OUT027",5701.04925069519
"1573","FDQ15","OUT018",1288.65339228286
"1574","NCS54","OUT017",2795.98001783244
"1575","NCY05","OUT013",581.571899031514
"1576","FDR45","OUT046",3829.82949878555
"1577","FDK57","OUT049",1937.81647840123
"1578","FDF41","OUT010",599.653545706371
"1579","FDV21","OUT046",2008.56266674865
"1580","FDD51","OUT046",723.61088688701
"1581","FDF33","OUT046",1752.66553309762
"1582","FDA38","OUT046",3812.75349398924
"1583","FDR56","OUT045",3130.65628630284
"1584","NCN41","OUT017",1944.67309208301
"1585","FDC60","OUT027",2340.63602802139
"1586","FDB47","OUT045",3323.79862284397
"1587","DRH01","OUT013",2804.55957546503
"1588","FDW08","OUT046",1677.04139953882
"1589","FDF38","OUT027",1040.92907529412
"1590","FDY32","OUT017",2603.93090361261
"1591","FDG34","OUT049",1750.52064368947
"1592","FDG47","OUT019",630.992980609418
"1593","NCF18","OUT035",3034.33764599539
"1594","FDL39","OUT019",437.841788550323
"1595","NCH55","OUT035",2012.26427916987
"1596","DRJ35","OUT049",971.558184534973
"1597","FDS44","OUT035",3819.14660697925
"1598","DRE01","OUT018",3852.66889494235
"1599","FDY39","OUT013",2946.59856332052
"1600","FDY32","OUT018",2586.34984289008
"1601","FDR33","OUT027",2958.20281390374
"1602","NCP50","OUT049",1295.59311643351
"1603","FDZ47","OUT018",1575.96947972329
"1604","FDU57","OUT049",2433.71107369716
"1605","FDY44","OUT013",3107.22872375096
"1606","DRH59","OUT018",1180.13669239047
"1607","FDB03","OUT027",6393.83455122995
"1608","FDY46","OUT045",2987.01902019985
"1609","FDM39","OUT045",2833.7505293774
"1610","FDY36","OUT035",1196.11947486549
"1611","NCM55","OUT035",2945.50534099923
"1612","FDJ50","OUT010",127.244499538319
"1613","DRL60","OUT013",2411.29362299769
"1614","NCJ54","OUT049",3712.22818533436
"1615","FDX59","OUT017",541.109886917756
"1616","FDI07","OUT013",3181.25457906226
"1617","DRF51","OUT010",95.7399067405355
"1618","FDM14","OUT017",1753.71720018447
"1619","FDP21","OUT045",3004.55852568793
"1620","FDE40","OUT035",1007.22536190623
"1621","FDE05","OUT035",2348.03376996157
"1622","FDM13","OUT027",3535.8503484492
"1623","FDC34","OUT027",4172.81789048128
"1624","NCI55","OUT018",1963.34737512683
"1625","NCE43","OUT018",2698.60971043812
"1626","FDW58","OUT018",1711.151853897
"1627","FDG60","OUT045",3750.54530803997
"1628","FDV31","OUT017",2818.35591329746
"1629","FDR47","OUT013",3105.12538957725
"1630","FDM60","OUT019",98.0656389658356
"1631","NCF06","OUT018",4131.48853521906
"1632","NCN26","OUT027",3115.85192128342
"1633","FDQ59","OUT049",1369.57741651038
"1634","FDF09","OUT046",584.726900292083
"1635","NCS06","OUT017",4232.09695434281
"1636","FDT44","OUT046",1885.1148514681
"1637","FDI19","OUT017",3903.81379886241
"1638","FDT22","OUT017",957.720291468101
"1639","NCF54","OUT027",4546.59514716578
"1640","DRG25","OUT045",2971.58284888547
"1641","FDB59","OUT017",3153.53723769408
"1642","FDQ37","OUT017",3111.01344664104
"1643","FDP56","OUT035",766.681289100692
"1644","FDW44","OUT035",2746.55805786318
"1645","FDJ26","OUT010",519.430754385965
"1646","FDU43","OUT018",3795.21398850115
"1647","FDW33","OUT045",1677.04139953882
"1648","NCX53","OUT027",3811.36769860963
"1649","FDN56","OUT010",353.202713758079
"1650","DRF15","OUT049",2434.72118554958
"1651","FDO33","OUT017",1829.2582232744
"1652","FDZ39","OUT010",250.631934441367
"1653","NCJ19","OUT017",884.787658478094
"1654","FDU01","OUT035",2951.89845398924
"1655","FDT12","OUT035",3581.84064590315
"1656","NCM18","OUT018",991.242579431207
"1657","FDP19","OUT017",2059.62446019985
"1658","NCR42","OUT049",528.870272098386
"1659","FDN10","OUT046",1895.75618803997
"1660","FDG44","OUT017",874.734488301307
"1661","FDQ10","OUT046",2741.72166788624
"1662","DRH13","OUT049",1686.63106902383
"1663","FDT52","OUT013",3916.01185844735
"1664","FDM56","OUT045",1770.75164974635
"1665","NCO43","OUT010",245.084657433056
"1666","NCV29","OUT035",2833.24547345119
"1667","NCF06","OUT013",4158.65926542659
"1668","FDO50","OUT035",1460.51305568025
"1669","FDT59","OUT013",3672.31278438124
"1670","FDX40","OUT027",977.127466524064
"1671","FDE50","OUT017",2978.48101780169
"1672","FDX51","OUT017",3147.73229109915
"1673","NCD30","OUT018",1575.46442379708
"1674","FDK15","OUT013",1606.33676642583
"1675","FDL12","OUT045",978.497908685626
"1676","FDK46","OUT017",4146.92470653344
"1677","DRH49","OUT010",194.758825484765
"1678","FDQ57","OUT046",2347.48715880092
"1679","FDY59","OUT017",1493.53028771714
"1680","FDO09","OUT018",4182.55032867025
"1681","NCG30","OUT035",2020.29722564181
"1682","FDM09","OUT017",2695.95976510377
"1683","NCN17","OUT027",2688.84899614973
"1684","NCS42","OUT013",1437.08549312836
"1685","FDD02","OUT019",282.53686611265
"1686","FDE34","OUT013",2914.67455360492
"1687","FDU38","OUT045",3079.08943692544
"1688","FDB33","OUT046",2517.70698871637
"1689","NCJ29","OUT017",1387.66353315911
"1690","FDZ27","OUT035",769.33123443505
"1691","FDI40","OUT013",1594.05559637202
"1692","FDG22","OUT013",604.452850422752
"1693","FDT51","OUT017",1770.16348335127
"1694","FDF20","OUT018",3173.8097989854
"1695","FDV50","OUT035",1952.66448332052
"1696","FDT02","OUT049",578.37534253651
"1697","DRC49","OUT017",2311.31492550346
"1698","FDF26","OUT049",2429.37973964643
"1699","FDV52","OUT035",1896.30279920062
"1700","FDX59","OUT049",563.485782382782
"1701","FDV25","OUT035",3548.90652433513
"1702","FDW23","OUT027",1027.6918515508
"1703","FDE53","OUT018",1721.79319046887
"1704","FDA19","OUT017",2079.35041033051
"1705","FDH22","OUT046",2014.91422450423
"1706","NCO41","OUT013",1563.72986490392
"1707","FDX12","OUT017",3856.95867375865
"1708","FDF17","OUT013",3147.18567993851
"1709","FDS11","OUT045",3553.11319268255
"1710","FDR51","OUT035",2398.54895225211
"1711","FDT49","OUT010",256.496971375808
"1712","FDC56","OUT013",1921.83369592621
"1713","FDR13","OUT027",3099.04325518717
"1714","FDQ60","OUT035",1924.48364126057
"1715","FDN38","OUT049",3975.57009906226
"1716","NCL29","OUT013",2523.04843461952
"1717","FDO13","OUT027",4365.90464791444
"1718","FDE26","OUT018",2299.5803666103
"1719","FDA31","OUT010",417.260313942752
"1720","FDX14","OUT035",1204.06931086856
"1721","FDA34","OUT045",2782.73029116065
"1722","FDF26","OUT013",2446.96080036895
"1723","FDE38","OUT045",2662.4790323751
"1724","DRI11","OUT046",1815.3787749731
"1725","FDQ60","OUT027",3153.88166139037
"1726","FDL21","OUT027",1047.16180106952
"1727","DRC12","OUT027",5110.16449240642
"1728","FDC47","OUT046",3643.58533116065
"1729","FDE57","OUT045",2237.83568135281
"1730","FDT14","OUT045",1923.43197417371
"1731","NCZ53","OUT046",3030.67758880861
"1732","FDE28","OUT018",3678.70589737125
"1733","FDR19","OUT035",2304.88025727902
"1734","NCF54","OUT019",419.516023084026
"1735","FDZ08","OUT046",1297.14983944658
"1736","NCJ05","OUT018",2465.63508341276
"1737","FDF59","OUT046",2031.44361813989
"1738","NCO05","OUT035",1605.28509933897
"1739","FDW24","OUT018",791.202073973866
"1740","NCX42","OUT018",2655.58086345888
"1741","NCA53","OUT035",770.424456756341
"1742","FDI45","OUT019",427.395310249307
"1743","FDG46","OUT046",1805.28404956188
"1744","FDM20","OUT010",587.504299168975
"1745","FDW11","OUT010",148.785531855956
"1746","FDX08","OUT035",2864.62287200615
"1747","NCK17","OUT035",649.668142044581
"1748","FDK32","OUT018",2422.48157073021
"1749","NCA42","OUT035",2548.62088657955
"1750","DRI01","OUT035",2728.93544190623
"1751","NCL55","OUT049",4059.69067978478
"1752","DRE25","OUT018",1508.96645903151
"1753","FDD14","OUT017",2933.26572617986
"1754","FDB10","OUT046",3764.88825703305
"1755","DRN11","OUT035",2318.21309441968
"1756","FDP38","OUT018",813.536414204458
"1757","NCA30","OUT017",3015.74647342045
"1758","FDT15","OUT017",2951.94000922367
"1759","NCP55","OUT018",911.999943920061
"1760","FDF12","OUT035",2373.56466668716
"1761","FDM21","OUT018",4095.82135784781
"1762","FDX56","OUT035",3290.27633488086
"1763","FDF10","OUT017",2324.56465217525
"1764","FDT32","OUT045",3030.67758880861
"1765","FDM51","OUT018",1618.53482601076
"1766","NCR50","OUT018",2468.28502874712
"1767","FDI19","OUT049",3875.04479040738
"1768","FDX21","OUT017",1724.40158056879
"1769","FDR31","OUT035",2322.46131800154
"1770","FDY02","OUT013",4174.55893743274
"1771","NCA29","OUT045",2726.83210773251
"1772","NCX17","OUT046",3703.6901829362
"1773","FDM12","OUT045",3041.86553654112
"1774","FDI53","OUT027",4269.32667251337
"1775","NCU30","OUT049",2623.11024258263
"1776","FDC56","OUT027",3221.32390588235
"1777","FDK27","OUT018",1967.09054278247
"1778","NCK18","OUT017",2659.82908704074
"1779","FDB52","OUT019",621.918954755309
"1780","DRG25","OUT027",5011.83539251337
"1781","FDZ13","OUT049",830.065807840123
"1782","FDB57","OUT019",539.8470710988
"1783","FDR40","OUT046",1319.56729014604
"1784","NCO14","OUT019",107.952898430286
"1785","NCN19","OUT045",3048.76370545734
"1786","FDQ28","OUT019",374.419708217913
"1787","FDO13","OUT018",2634.80324624135
"1788","FDK48","OUT013",1234.4365975711
"1789","FDU07","OUT018",2437.95929727902
"1790","FDW20","OUT046",1971.84382229055
"1791","FDV12","OUT010",238.412664819945
"1792","FDH24","OUT013",2528.93649168332
"1793","FDV59","OUT049",3452.54632879324
"1794","FDK57","OUT045",1920.23541767871
"1795","FDL16","OUT027",1211.0436342246
"1796","NCQ17","OUT046",2484.73131191391
"1797","FDJ15","OUT018",2959.38478930054
"1798","FDX24","OUT049",1495.12856596464
"1799","FDT47","OUT046",1539.25063526518
"1800","FDT10","OUT049",972.651406856264
"1801","FDZ37","OUT018",1402.00648215219
"1802","FDW43","OUT027",6107.74126074866
"1803","DRN36","OUT017",1527.55763160646
"1804","FDJ14","OUT045",1288.14833635665
