"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"1208","FDS56","OUT018",3821.13876213924
"1209","FDU33","OUT045",724.73396116965
"1210","DRD27","OUT035",1652.12937343243
"1211","FDW22","OUT046",3669.61858605426
"1212","DRA24","OUT045",2621.94520304783
"1213","FDF38","OUT049",635.454268778598
"1214","FDX48","OUT013",2514.87985293959
"1215","FDS58","OUT018",2230.77595851471
"1216","FDC32","OUT046",1483.09125753225
"1217","NCQ29","OUT045",4202.25629041501
"1218","DRK39","OUT018",1157.17011277537
"1219","NCS38","OUT017",1893.02287369734
"1220","DRO47","OUT013",1811.52458423285
"1221","DRG27","OUT027",1057.71074257086
"1222","FDC57","OUT027",5225.69962958411
"1223","FDS55","OUT046",2406.36245481952
"1224","NCJ06","OUT018",1645.8660984167
"1225","FDO01","OUT019",312.841378698523
"1226","NCM55","OUT045",2984.53189812622
"1227","FDC52","OUT049",2504.31870853768
"1228","FDQ15","OUT045",1222.62269075448
"1229","NCT30","OUT027",1319.53033495618
"1230","NCR42","OUT027",831.627860166847
"1231","FDD28","OUT035",954.463416428754
"1232","FDQ34","OUT049",1704.53014935452
"1233","FDZ12","OUT027",3730.65750971921
"1234","DRE13","OUT019",203.220254319132
"1235","NCN07","OUT019",309.126382089943
"1236","FDM28","OUT035",3053.66827317122
"1237","FDI10","OUT017",2872.3831613004
"1238","FDQ25","OUT013",2782.21374061582
"1239","FDA38","OUT010",562.251083305217
"1240","DRI13","OUT049",3599.23026554491
"1241","FDY20","OUT027",2552.74592402544
"1242","NCZ53","OUT035",3205.44795656371
"1243","NCM31","OUT013",2344.52682927749
"1244","DRB01","OUT017",3152.5405575227
"1245","DRF37","OUT046",4289.88599886887
"1246","NCF42","OUT049",2899.3884837189
"1247","FDF16","OUT018",2128.90596446755
"1248","FDB41","OUT013",760.564801622142
"1249","FDR34","OUT013",3735.55379463589
"1250","FDR15","OUT018",2190.49351365546
"1251","NCV42","OUT019",262.211925790999
"1252","FDW51","OUT035",3548.86396997537
"1253","FDU36","OUT017",1606.74024166773
"1254","FDX60","OUT049",1318.95670286588
"1255","FDY03","OUT035",1893.33386362628
"1256","FDW55","OUT045",3997.10573302002
"1257","FDT01","OUT010",626.429532183174
"1258","FDG58","OUT013",2521.27851882048
"1259","FDK21","OUT017",4215.68343347327
"1260","NCS41","OUT019",455.816653044089
"1261","FDS10","OUT045",2905.10910136837
"1262","NCT53","OUT046",2745.33791847309
"1263","FDJ28","OUT018",2619.71939526264
"1264","FDX44","OUT045",1383.46785912179
"1265","FDT20","OUT018",419.300427886215
"1266","FDO44","OUT017",1817.48698812913
"1267","NCX17","OUT049",3496.46565587046
"1268","FDY01","OUT017",1935.98578308924
"1269","FDJ12","OUT027",5550.70930101419
"1270","DRK35","OUT018",420.129321535899
"1271","FDD47","OUT019",400.518815503582
"1272","NCM53","OUT035",1754.33327669862
"1273","FDO45","OUT013",1400.9516225729
"1274","NCM42","OUT010",253.332217086828
"1275","FDE04","OUT046",2923.22108686329
"1276","NCI30","OUT027",6338.73057930187
"1277","FDZ19","OUT013",2839.41635101787
"1278","FDW57","OUT013",2895.38354232533
"1279","FDA25","OUT013",1653.06402033585
"1280","FDT22","OUT046",952.905401471438
"1281","FDP51","OUT013",1936.71010790115
"1282","FDD48","OUT027",3022.98146450636
"1283","FDY39","OUT035",3090.83126271462
"1284","FDO48","OUT010",536.422699909467
"1285","FDD23","OUT027",4930.9374899767
"1286","DRN35","OUT027",937.367730081124
"1287","FDT01","OUT035",3636.38737477885
"1288","FDC20","OUT010",137.747157276169
"1289","DRJ35","OUT035",1030.08974071118
"1290","FDB32","OUT046",1489.42520309212
"1291","FDL24","OUT046",2865.77083552388
"1292","NCV42","OUT035",1886.33377600161
"1293","FDZ46","OUT046",1781.85247598134
"1294","FDC15","OUT013",2464.40505780954
"1295","FDD08","OUT019",85.0797551260254
"1296","FDY50","OUT049",1429.03070718381
"1297","FDD36","OUT013",1948.84373981343
"1298","FDG57","OUT027",1403.66317917758
"1299","FDL21","OUT018",419.576626299266
"1300","FDN16","OUT027",2702.09038519065
"1301","FDJ09","OUT027",1132.9043434281
"1302","FDS01","OUT010",457.737154794098
"1303","FDV33","OUT017",4399.39096069874
"1304","DRE12","OUT017",1883.23132413588
"1305","FDR07","OUT013",1470.92890981288
"1306","FDP48","OUT010",423.891706014155
"1307","NCB55","OUT035",945.791417367316
"1308","FDQ08","OUT013",953.942234659404
"1309","FDR34","OUT035",3970.90793575783
"1310","FDO33","OUT046",1827.96178026359
"1311","FDP13","OUT045",622.26399692772
"1312","FDX12","OUT049",4007.41175591775
"1313","NCT06","OUT049",2749.00200450631
"1314","FDR16","OUT019",515.037747182036
"1315","FDE36","OUT046",2798.8388926056
"1316","FDZ36","OUT049",3075.71327117725
"1317","FDV13","OUT045",1401.0879687572
"1318","NCZ17","OUT035",601.684065591448
"1319","FDU56","OUT045",2945.23064370144
"1320","FDM09","OUT035",2865.58813980713
"1321","FDV02","OUT017",2861.11100532673
"1322","FDS34","OUT018",1531.25962983422
"1323","FDA11","OUT049",1562.16431825904
"1324","FDP09","OUT017",3529.99261509573
"1325","FDB29","OUT027",3009.49072305179
"1326","FDT19","OUT017",2893.63518911997
"1327","DRH15","OUT017",716.804436935372
"1328","FDY38","OUT046",3819.72605542499
"1329","FDF14","OUT027",4024.47560614835
"1330","FDN48","OUT010",225.334322127504
"1331","FDQ12","OUT013",3792.50600366463
"1332","NCJ43","OUT045",2752.71494719903
"1333","FDE17","OUT019",353.073488998803
"1334","FDB05","OUT035",4155.70771313789
"1335","FDH10","OUT045",2623.28563585204
"1336","NCR06","OUT017",676.170045432602
"1337","FDU32","OUT018",1665.4963776176
"1338","FDD56","OUT049",2863.50357584512
"1339","FDO36","OUT018",2533.76486871034
"1340","FDH16","OUT010",214.369243330055
"1341","FDX10","OUT018",444.455205730469
"1342","FDZ37","OUT017",1471.3436320818
"1343","FDU31","OUT010",520.716675884509
"1344","DRC49","OUT049",2332.61888224521
"1345","FDL15","OUT045",2438.61596583599
"1346","FDN32","OUT019",447.130296837492
"1347","DRH59","OUT027",2049.04589251528
"1348","NCU29","OUT049",2440.14794469876
"1349","FDR37","OUT019",458.706949250503
"1350","FDS14","OUT018",2228.77264253712
"1351","FDU02","OUT027",5998.60632421107
"1352","FDJ08","OUT035",3211.93400335865
"1353","NCZ06","OUT045",4057.29027321403
"1354","FDO31","OUT049",1329.19049032546
"1355","FDH31","OUT018",1350.75584391878
"1356","FDS58","OUT017",2710.03268013042
"1357","NCA53","OUT027",1316.07902201185
"1358","FDF50","OUT046",3291.36779567972
"1359","NCW42","OUT049",3656.51133626999
"1360","NCQ17","OUT045",2500.50909345862
"1361","FDK51","OUT018",3630.35654565714
"1362","NCW41","OUT010",407.432664860344
"1363","NCR29","OUT017",903.998143508215
"1364","FDB08","OUT019",368.846919165364
"1365","FDA40","OUT027",2397.18415597893
"1366","FDL14","OUT018",2202.63164244775
"1367","FDB47","OUT046",3411.22095256996
"1368","FDO03","OUT035",3865.28451820454
"1369","DRK13","OUT019",477.131540709609
"1370","FDX13","OUT010",588.756179585287
"1371","FDF52","OUT046",3011.22088684529
"1372","FDT11","OUT013",3080.47238325062
"1373","FDB08","OUT013",2601.64083265741
"1374","FDQ28","OUT018",2161.99102181171
"1375","FDD29","OUT045",4059.33923099553
"1376","NCQ29","OUT027",6520.11658409621
"1377","NCO02","OUT013",1044.47929958907
"1378","FDR56","OUT010",479.743435867849
"1379","NCM54","OUT049",2060.21096612091
"1380","FDP51","OUT035",1954.57367381828
"1381","FDT38","OUT013",1327.58065356598
"1382","FDZ20","OUT018",3514.05289884952
"1383","FDJ53","OUT013",1959.58581715946
"1384","FDX13","OUT049",4121.00816461767
"1385","FDP58","OUT035",3676.12047817327
"1386","NCK31","OUT019",129.073625902458
"1387","FDA35","OUT018",1681.93498184177
"1388","FDV37","OUT018",2834.63177905359
"1389","NCO07","OUT027",5630.50199827019
"1390","FDA20","OUT045",2994.50626059786
"1391","FDZ59","OUT035",2796.07434916317
"1392","NCY17","OUT017",726.213086757928
"1393","FDQ28","OUT035",2578.05575741729
"1394","FDV35","OUT017",2524.84274386459
"1395","FDQ36","OUT013",571.955984800171
"1396","FDD34","OUT018",2297.80931236391
"1397","FDK51","OUT045",4218.61129660549
"1398","FDV31","OUT035",2922.10226046839
"1399","FDR04","OUT035",1622.08832138779
"1400","FDR14","OUT049",886.793062635217
"1401","DRC36","OUT010",420.618785260567
"1402","FDE39","OUT019",282.204864883675
"1403","FDP57","OUT049",1704.22051792156
"1404","FDE57","OUT046",2309.40625543606
"1405","NCN18","OUT046",1810.63803895388
"1406","NCQ05","OUT018",2060.49771812731
"1407","FDW47","OUT035",2011.67489322215
"1408","FDV46","OUT035",2337.34588450715
"1409","NCP29","OUT045",999.63121318978
"1410","FDE09","OUT018",1509.27333227617
"1411","NCU06","OUT027",6067.00538021399
"1412","FDT19","OUT010",400.742339878651
"1413","DRF15","OUT017",2511.59216151312
"1414","DRI51","OUT013",2750.77487430638
"1415","NCX54","OUT013",1678.2291849952
"1416","DRE01","OUT013",3943.05629903607
"1417","NCB07","OUT045",3121.34533939137
"1418","FDU50","OUT035",1878.9718312061
"1419","FDG40","OUT035",579.32123352364
"1420","FDW10","OUT018",2517.57554698301
"1421","FDX51","OUT013",3177.9643459521
"1422","NCP17","OUT045",1002.29421535202
"1423","FDP21","OUT035",3212.56379562554
"1424","FDL04","OUT045",1669.85785011422
"1425","FDV23","OUT013",1996.59424548143
"1426","FDF24","OUT046",1320.06954471171
"1427","FDH56","OUT027",3117.85941222915
"1428","FDB51","OUT049",990.0301817898
"1429","FDI58","OUT027",2551.44582664542
"1430","FDR20","OUT013",746.970898055339
"1431","FDC51","OUT018",1660.40592956606
"1432","FDB16","OUT027",2362.51778827172
"1433","FDE40","OUT049",971.003857941815
"1434","NCM17","OUT035",724.90702705915
"1435","FDU56","OUT035",3130.76803882362
"1436","FDS32","OUT019",326.47204903864
"1437","FDX02","OUT049",3689.289280613
"1438","FDT39","OUT027",3987.89023432143
"1439","FDE35","OUT017",950.507881919634
"1440","NCI42","OUT019",513.733945161918
"1441","DRL23","OUT046",1709.69179541008
"1442","FDA10","OUT046",1939.4511535654
"1443","FDA11","OUT013",1542.82734777175
"1444","NCM06","OUT046",2535.01566706913
"1445","NCT05","OUT035",4406.36598134976
"1446","NCQ02","OUT010",462.199797486551
"1447","NCY06","OUT049",2137.3189073641
"1448","FDY56","OUT035",3799.94329042834
"1449","FDL02","OUT035",1728.76679338515
"1450","NCI06","OUT035",3001.2002351567
"1451","FDQ14","OUT045",2378.85778734869
"1452","FDQ12","OUT017",3832.33066219233
"1453","FDP36","OUT046",789.086666893936
"1454","FDK21","OUT027",6546.23659741272
"1455","FDO40","OUT045",2364.17532167656
"1456","NCK54","OUT019",275.19285789797
"1457","FDY09","OUT018",2457.12614303764
"1458","NCW30","OUT049",4375.04125823643
"1459","NCC55","OUT027",892.74836232088
"1460","FDE58","OUT018",1614.95526549605
"1461","FDR39","OUT013",2951.98756942502
"1462","FDU28","OUT049",3056.62616610071
"1463","FDH08","OUT017",3865.8106724103
"1464","FDG35","OUT045",2456.11115782715
"1465","FDG22","OUT049",580.09149107283
"1466","FDC34","OUT035",2616.60524719445
"1467","FDP15","OUT018",3681.72202295066
"1468","FDK34","OUT010",584.390522930585
"1469","FDU45","OUT035",1950.58987143982
"1470","FDQ04","OUT027",998.229682438089
"1471","FDX22","OUT018",2938.55220542363
"1472","FDB45","OUT017",1661.65594772561
"1473","NCH43","OUT027",5669.4781164894
"1474","DRE60","OUT046",3668.90083713577
"1475","FDD17","OUT027",6179.02111188845
"1476","NCM54","OUT017",2116.03869817025
"1477","NCH55","OUT013",2068.28593132908
"1478","NCT06","OUT017",2754.37936623003
"1479","FDA48","OUT027",5724.61495246128
"1480","FDY58","OUT027",6091.24180369405
"1481","FDO25","OUT045",3383.68110690991
"1482","FDN50","OUT045",1515.6136912738
"1483","FDH35","OUT035",2835.46569858798
"1484","FDK09","OUT045",3657.93730178472
"1485","FDO16","OUT013",1348.99261247949
"1486","FDW11","OUT045",1009.23367494461
"1487","FDU47","OUT027",3710.57996407067
"1488","NCQ42","OUT010",290.715059682871
"1489","FDK55","OUT027",2456.07203907475
"1490","FDN08","OUT049",1912.97975490266
"1491","FDT57","OUT045",3820.39478004725
"1492","FDJ12","OUT018",2938.80254267164
"1493","DRL59","OUT017",864.54434889604
"1494","NCN53","OUT046",593.187841041074
"1495","FDO51","OUT010",108.402345978335
"1496","FDK56","OUT017",3123.68183831102
"1497","FDY12","OUT035",842.574367487449
"1498","FDU15","OUT035",613.45110504216
"1499","FDQ19","OUT046",3996.93183132269
"1500","DRF15","OUT045",2444.75451819106
"1501","DRE25","OUT019",217.373887360023
"1502","FDK57","OUT018",1686.73463466481
"1503","FDD33","OUT010",567.533093604026
"1504","FDR34","OUT027",5965.69526974828
"1505","FDU04","OUT045",1933.58909730926
"1506","FDE35","OUT019",145.641765249188
"1507","NCD31","OUT035",2786.25315191729
"1508","FDJ56","OUT035",1655.28578945844
"1509","NCU53","OUT046",2732.04804866725
"1510","FDD39","OUT035",3613.77653164058
"1511","NCU17","OUT019",254.888741794192
"1512","FDJ20","OUT046",1943.81396031185
"1513","NCW41","OUT018",2184.26437555795
"1514","FDL52","OUT035",633.810163052688
"1515","FDS39","OUT035",2405.61064749723
"1516","DRJ47","OUT045",2772.17074726266
"1517","FDP13","OUT010",92.0612199424738
"1518","DRK39","OUT010",180.349102360758
"1519","FDF28","OUT010",289.95575714994
"1520","FDB09","OUT045",2003.71827340829
"1521","FDM51","OUT046",1620.00132410913
"1522","DRM49","OUT018",666.439288069748
"1523","DRF23","OUT013",2855.49798428418
"1524","DRH01","OUT035",2871.67253960474
"1525","FDH12","OUT027",2814.27280175437
"1526","FDA28","OUT019",291.261402064559
"1527","FDW37","OUT018",1256.58173138253
"1528","FDF02","OUT046",1687.47860317022
"1529","DRL37","OUT046",700.645036213535
"1530","NCF43","OUT046",2315.0987965739
"1531","FDH08","OUT010",533.860832323099
"1532","FDR34","OUT019",568.818264953717
"1533","NCK19","OUT049",3221.84784222431
"1534","NCD55","OUT018",435.700721398096
"1535","FDT27","OUT049",3868.40184704765
"1536","FDQ57","OUT045",2341.57524720272
"1537","FDA47","OUT035",2676.4805832887
"1538","DRG15","OUT027",1753.10922453082
"1539","FDE05","OUT018",1965.10124778502
"1540","FDN46","OUT046",1640.36089554473
"1541","FDX27","OUT027",2553.50724754529
"1542","FDT51","OUT045",1759.78998148563
"1543","FDU33","OUT013",719.817681070943
"1544","FDJ16","OUT027",1648.98462124528
"1545","FDD20","OUT019",289.867871166094
"1546","FDT36","OUT049",558.762496931166
"1547","DRF15","OUT027",4002.08906735481
"1548","FDN52","OUT010",203.762066724175
"1549","FDC22","OUT027",5120.35584735035
"1550","FDX15","OUT045",2589.01087935592
"1551","FDT13","OUT013",3076.99165273432
"1552","FDU04","OUT017",2050.5284395773
"1553","FDU31","OUT019",517.533128154974
"1554","FDW59","OUT027",2337.56582863394
"1555","NCO29","OUT046",2704.14162913944
"1556","FDL15","OUT035",2549.48717845879
"1557","FDI41","OUT049",2384.68985961936
"1558","FDQ48","OUT049",1619.95240282631
"1559","DRI39","OUT013",877.984811708247
"1560","FDI08","OUT013",4069.58629572057
"1561","FDC21","OUT049",1803.70141086119
"1562","FDF58","OUT035",1051.78030227347
"1563","FDS08","OUT010",407.60276842405
"1564","FDE47","OUT045",1970.1018918974
"1565","NCP18","OUT019",354.237937324653
"1566","NCR41","OUT013",1548.0895173959
"1567","FDA27","OUT013",4050.72665888284
"1568","FDA43","OUT035",3271.06659844238
"1569","FDA49","OUT045",1375.75372974321
"1570","NCE55","OUT018",2500.11023884892
"1571","DRM49","OUT027",1149.96479552514
"1572","FDF22","OUT027",5622.60749403757
"1573","FDQ15","OUT018",1132.65943485563
"1574","NCS54","OUT017",2969.69293183642
"1575","NCY05","OUT013",587.528378515925
"1576","FDR45","OUT046",3942.78895844659
"1577","FDK57","OUT049",1997.98840016934
"1578","FDF41","OUT010",600.885468018596
"1579","FDV21","OUT046",2056.84329594093
"1580","FDD51","OUT046",722.661049057253
"1581","FDF33","OUT046",1834.2482751956
"1582","FDA38","OUT046",3964.93675463416
"1583","FDR56","OUT045",3151.38886436963
"1584","NCN41","OUT017",2027.15590997096
"1585","FDC60","OUT027",2405.52686590878
"1586","FDB47","OUT045",3322.11727864797
"1587","DRH01","OUT013",2854.6098433499
"1588","FDW08","OUT046",1702.976005098
"1589","FDF38","OUT027",996.815283010302
"1590","FDY32","OUT017",2695.33107284658
"1591","FDG34","OUT049",1793.06562598547
"1592","FDG47","OUT019",611.340389279957
"1593","NCF18","OUT035",3158.40269531734
"1594","FDL39","OUT019",440.497173727053
"1595","NCH55","OUT035",2114.51310043088
"1596","DRJ35","OUT049",989.158815274592
"1597","FDS44","OUT035",3986.81718144592
"1598","DRE01","OUT018",3508.73952809431
"1599","FDY39","OUT013",3051.52856928451
"1600","FDY32","OUT018",2376.82944712659
"1601","FDR33","OUT027",2960.42635344031
"1602","NCP50","OUT049",1317.67047048442
"1603","FDZ47","OUT018",1366.07598252094
"1604","FDU57","OUT049",2513.14111478949
"1605","FDY44","OUT013",3194.06081924162
"1606","DRH59","OUT018",994.87959685257
"1607","FDB03","OUT027",6236.00362253686
"1608","FDY46","OUT045",2985.84769524775
"1609","FDM39","OUT045",2804.40433052137
"1610","FDY36","OUT035",1245.53180782948
"1611","NCM55","OUT035",3129.17203955679
"1612","FDJ50","OUT010",139.019511821814
"1613","DRL60","OUT013",2456.61281496503
"1614","NCJ54","OUT049",3838.87853337302
"1615","FDX59","OUT017",566.811258570347
"1616","FDI07","OUT013",3257.92244515903
"1617","DRF51","OUT010",99.3584253982163
"1618","FDM14","OUT017",1847.27127845246
"1619","FDP21","OUT045",3009.3252069111
"1620","FDE40","OUT035",1031.95597897062
"1621","FDE05","OUT035",2484.72903158084
"1622","FDM13","OUT027",3608.01635786786
"1623","FDC34","OUT027",4201.3341094896
"1624","NCI55","OUT018",1663.48607762665
"1625","NCE43","OUT018",2456.18999364411
"1626","FDW58","OUT018",1424.59137095263
"1627","FDG60","OUT045",3587.98510543485
"1628","FDV31","OUT017",2921.01694621409
"1629","FDR47","OUT013",3154.10886497015
"1630","FDM60","OUT019",90.018339471695
"1631","NCF06","OUT018",3598.27388997418
"1632","NCN26","OUT027",3070.40838295621
"1633","FDQ59","OUT049",1392.84716412577
"1634","FDF09","OUT046",604.793801056981
"1635","NCS06","OUT017",4424.07117747383
"1636","FDT44","OUT046",1923.38258920829
"1637","FDI19","OUT017",4099.70488416919
"1638","FDT22","OUT017",978.387315399437
"1639","NCF54","OUT027",4509.26849361921
"1640","DRG25","OUT045",2988.27310485605
"1641","FDB59","OUT017",3325.321344657
"1642","FDQ37","OUT017",3167.54912158693
"1643","FDP56","OUT035",792.377589090638
"1644","FDW44","OUT035",2898.98456283437
"1645","FDJ26","OUT010",528.353181820683
"1646","FDU43","OUT018",3313.60066560854
"1647","FDW33","OUT045",1664.6067806067
"1648","NCX53","OUT027",3717.69032505496
"1649","FDN56","OUT010",327.057019392188
"1650","DRF15","OUT049",2469.86096382762
"1651","FDO33","OUT017",1905.33942719769
"1652","FDZ39","OUT010",242.356753617544
"1653","NCJ19","OUT017",893.855287663895
"1654","FDU01","OUT035",3111.98907335154
"1655","FDT12","OUT035",3744.27554660782
"1656","NCM18","OUT018",852.760912061986
"1657","FDP19","OUT017",2129.09056630245
"1658","NCR42","OUT049",549.850480026123
"1659","FDN10","OUT046",1940.05342844564
"1660","FDG44","OUT017",897.207230311148
"1661","FDQ10","OUT046",2821.03064751902
"1662","DRH13","OUT049",1730.7491598424
"1663","FDT52","OUT013",4002.72937248373
"1664","FDM56","OUT045",1769.00301997162
"1665","NCO43","OUT010",225.94417166248
"1666","NCV29","OUT035",2979.7118784042
"1667","NCF06","OUT013",4249.13480749687
"1668","FDO50","OUT035",1514.00783567788
"1669","FDT59","OUT013",3772.01463513019
"1670","FDX40","OUT027",940.287736381108
"1671","FDE50","OUT017",3162.61124257079
"1672","FDX51","OUT017",3348.07308253871
"1673","NCD30","OUT018",1326.97662085687
"1674","FDK15","OUT013",1618.04654543385
"1675","FDL12","OUT045",979.58495542256
"1676","FDK46","OUT017",4342.40336474878
"1677","DRH49","OUT010",185.482583163599
"1678","FDQ57","OUT046",2414.28760830292
"1679","FDY59","OUT017",1543.92035918774
"1680","FDO09","OUT018",3865.15145967425
"1681","NCG30","OUT035",2073.15227230295
"1682","FDM09","OUT017",2814.83035767121
"1683","NCN17","OUT027",2675.92566382082
"1684","NCS42","OUT013",1439.52693014618
"1685","FDD02","OUT019",278.114855110746
"1686","FDE34","OUT013",2981.92157520611
"1687","FDU38","OUT045",3069.83525790649
"1688","FDB33","OUT046",2580.84423540245
"1689","NCJ29","OUT017",1427.7445567312
"1690","FDZ27","OUT035",801.224858574255
"1691","FDI40","OUT013",1601.84967013678
"1692","FDG22","OUT013",606.151216664337
"1693","FDT51","OUT017",1861.21060037886
"1694","FDF20","OUT018",2775.66302159013
"1695","FDV50","OUT035",2011.42218555991
"1696","FDT02","OUT049",592.988648104685
"1697","DRC49","OUT017",2409.40157206058
"1698","FDF26","OUT049",2508.7262899266
"1699","FDV52","OUT035",1953.3514210783
"1700","FDX59","OUT049",580.893110014974
"1701","FDV25","OUT035",3724.31992513693
"1702","FDW23","OUT027",969.980288993222
"1703","FDE53","OUT018",1452.36302839
"1704","FDA19","OUT017",2164.99529112116
"1705","FDH22","OUT046",2058.69574019273
"1706","NCO41","OUT013",1577.30634422846
"1707","FDX12","OUT017",4084.52301918123
"1708","FDF17","OUT013",3229.71778187015
"1709","FDS11","OUT045",3560.75268854658
"1710","FDR51","OUT035",2495.67262803407
"1711","FDT49","OUT010",246.925945910966
"1712","FDC56","OUT013",1952.20333296116
"1713","FDR13","OUT027",3105.51960410197
"1714","FDQ60","OUT035",1974.47810297447
"1715","FDN38","OUT049",4107.92587469381
"1716","NCL29","OUT013",2565.00416809547
"1717","FDO13","OUT027",4469.24704381035
"1718","FDE26","OUT018",2118.66256291713
"1719","FDA31","OUT010",397.088986215123
"1720","FDX14","OUT035",1238.64520044943
"1721","FDA34","OUT045",2795.13686629349
"1722","FDF26","OUT013",2492.65674343012
"1723","FDE38","OUT045",2655.32534177583
"1724","DRI11","OUT046",1863.48541493286
"1725","FDQ60","OUT027",3086.56237991338
"1726","FDL21","OUT027",899.425548408753
"1727","DRC12","OUT027",5201.42775750795
"1728","FDC47","OUT046",3744.56494425022
"1729","FDE57","OUT045",2224.50505240246
"1730","FDT14","OUT045",1920.4158079693
"1731","NCZ53","OUT046",3121.04252638445
"1732","FDE28","OUT018",3396.83004504896
"1733","FDR19","OUT035",2404.48983704164
"1734","NCF54","OUT019",414.061451858336
"1735","FDZ08","OUT046",1311.26524901968
"1736","NCJ05","OUT018",2169.41831939801
"1737","FDF59","OUT046",2082.58185183463
"1738","NCO05","OUT035",1675.58564594902
"1739","FDW24","OUT018",670.864366456168
"1740","NCX42","OUT018",2338.00935822554
"1741","NCA53","OUT035",806.299136834753
"1742","FDI45","OUT019",418.355509774448
"1743","FDG46","OUT046",1860.92843867401
"1744","FDM20","OUT010",576.539694425335
"1745","FDW11","OUT010",149.637543273087
"1746","FDX08","OUT035",3083.26574027232
"1747","NCK17","OUT035",671.569566794535
"1748","FDK32","OUT018",2094.24252153655
"1749","NCA42","OUT035",2710.62642614228
"1750","DRI01","OUT035",2867.51672049512
"1751","NCL55","OUT049",4202.33623748561
"1752","DRE25","OUT018",1269.91476041923
"1753","FDD14","OUT017",2967.80447814354
"1754","FDB10","OUT046",3868.71374250383
"1755","DRN11","OUT035",2408.83635178165
"1756","FDP38","OUT018",679.54253084178
"1757","NCA30","OUT017",3090.33101327991
"1758","FDT15","OUT017",3108.37392708565
"1759","NCP55","OUT018",732.229749942332
"1760","FDF12","OUT035",2462.11179582449
"1761","FDM21","OUT018",3589.3439013865
"1762","FDX56","OUT035",3480.04085863008
"1763","FDF10","OUT017",2412.23625282902
"1764","FDT32","OUT045",3045.03366105133
"1765","FDM51","OUT018",1356.48668152302
"1766","NCR50","OUT018",2132.90162003334
"1767","FDI19","OUT049",4012.44218605679
"1768","FDX21","OUT017",1785.74103450208
"1769","FDR31","OUT035",2434.079178522
"1770","FDY02","OUT013",4246.76280423832
"1771","NCA29","OUT045",2729.43116307439
"1772","NCX17","OUT046",3442.11827975953
"1773","FDM12","OUT045",3078.74711819299
"1774","FDI53","OUT027",4220.47569782258
"1775","NCU30","OUT049",2741.15011508315
"1776","FDC56","OUT027",3319.49080586626
"1777","FDK27","OUT018",1662.13061824546
"1778","NCK18","OUT017",2830.77504404214
"1779","FDB52","OUT019",600.131869198777
"1780","DRG25","OUT027",5057.64791874488
"1781","FDZ13","OUT049",844.556859275998
"1782","FDB57","OUT019",549.965660788566
"1783","FDR40","OUT046",1338.78048378303
"1784","NCO14","OUT019",102.914720687316
"1785","NCN19","OUT045",3043.63417885136
"1786","FDQ28","OUT019",366.187534519296
"1787","FDO13","OUT018",2335.65460067977
"1788","FDK48","OUT013",1241.60942695683
"1789","FDU07","OUT018",2121.00159475417
"1790","FDW20","OUT046",1943.37865749603
"1791","FDV12","OUT010",228.766408293334
"1792","FDH24","OUT013",2514.76121434609
"1793","FDV59","OUT049",3580.5182885694
"1794","FDK57","OUT045",1921.11957404359
"1795","FDL16","OUT027",1214.22348231066
"1796","NCQ17","OUT046",2540.61713702318
"1797","FDJ15","OUT018",2541.42579602266
"1798","FDX24","OUT049",1528.06737357319
"1799","FDT47","OUT046",1614.50508423294
"1800","FDT10","OUT049",990.576064512166
"1801","FDZ37","OUT018",1193.34677413476
"1802","FDW43","OUT027",6337.39227736823
"1803","DRN36","OUT017",1578.96604202068
"1804","FDJ14","OUT045",1280.20567189771
"1805","FDA32","OUT013",3564.22043217853
"1806","FDJ38","OUT019",479.267691661628
"1807","FDQ57","OUT017",2450.74339071518
"1808","NCQ41","OUT019",488.936950722311
"1809","FDG56","OUT049",974.242342903423
"1810","DRC13","OUT027",3285.24181641111
"1811","FDV55","OUT035",2417.94321288602
"1812","FDQ49","OUT045",2513.52996861566
"1813","FDE29","OUT010",143.809598845257
"1814","FDR03","OUT013",3371.51904910258
"1815","FDD45","OUT049",1513.69351747194
"1816","FDN38","OUT010",580.470002240797
"1817","FDT56","OUT046",937.314023521839
"1818","FDT48","OUT045",3266.09709716601
"1819","FDU03","OUT049",2964.834897886
"1820","FDC56","OUT010",271.411607516002
"1821","NCO43","OUT027",2669.33136306511
"1822","FDQ27","OUT017",1712.62954813493
"1823","FDR03","OUT046",3395.52987609326
"1824","DRH23","OUT010",138.771481693117
"1825","FDG22","OUT045",609.319268899824
"1826","NCJ42","OUT013",1661.64169017814
"1827","FDR24","OUT046",1467.30031206008
"1828","FDW60","OUT035",2991.45088834279
"1829","FDJ08","OUT013",3102.28632716708
"1830","DRL59","OUT018",683.151605444262
"1831","FDG60","OUT010",557.755677102717
"1832","FDW27","OUT017",2592.75189204869
"1833","FDX14","OUT018",1027.08371072836
"1834","FDC20","OUT013",893.021006216938
"1835","NCS29","OUT018",3688.30483071509
"1836","FDJ56","OUT046",1624.64757229002
"1837","FDB20","OUT019",182.244425213816
"1838","FDL28","OUT027",6061.07285830189
"1839","FDW01","OUT018",2093.23603120364
"1840","FDL03","OUT046",3217.48892872871
"1841","FDX22","OUT049",3479.18046861831
"1842","FDJ21","OUT035",2442.01606835993
"1843","FDR31","OUT045",2354.51130137975
"1844","FDG21","OUT035",2557.07350376744
"1845","FDS22","OUT027",1040.87575284696
